361732;SLV;125477;19675;4;\N;37127540542;\N;http://www.selavie.lv;\N;\N;info@selavie.lv;56.974340;23.808446;1;Se La Vie;76 Jomas str.;en
361734;ANH1410;19678;19675;4;\N;37167169999;37167160751;www.hotelavalon.eu;\N;\N;reservations@hotelavalon.eu;56.945733;24.111916;1;Avalon;70 Kaleju St.;en
361735;ASBH;125477;19675;4;\N;+371 67 755 330;+371 67 751 115;http://www.amberspahotel.lv;\N;\N;info@amberspahotel.lv;56.984005;23.858592;1;Amber Spa Boutique Hotel;49 Meza prospekt;en
361736;VRH;125477;19675;3;\N;37 120 260 896;37 167 751 746;http://www.vejuroze.lv;\N;\N;info@vejuroze.lv;56.985158;23.857342;1;Veju Roze Hotel;Bulduru prospekts 41;en
361738;PH;19676;19675;5;\N;37 163 488 288;37 163 488 588;http://www.promenadehotel.lv/;\N;\N;info@promenadehotel.lv;56.512351;21.024109;1;Promenade Hotel;Vecā Ostmala 40;en
361739;KH;19676;19675;4;\N;37 163 425 577;37 163 425 571;http://www.hotelkolumbs.lv/?id=2;\N;\N;info@hotelkolumbs.lv;56.501516;21.007355;1;Kolumbs Hotel;Kuršu street  32;en
361740;LH;19676;19675;3;\N;37 163 420 102;37 163 480 259;http://www.liva.lv;\N;\N;info@liva.lv;56.509106;21.011878;1;Liva Hotel;Liela str.11;en
361741;CrPlHo;19635;19623;5;\N;+370 (5) 2743411;+370 (5) 2743400;www.cpvilnius.com;\N;\N;info@cpvilnius.com;54.682104;25.250942;1;Crowne Plaza;M. K. Ciurlionio 84;en
361742;StHo1602;19635;19623;4;\N;37052649595;37052123870;http://www.stikliaihotel.lt/;\N;\N;\N;54.680470;25.286032;1;Stikliai Hotel;Gaono str.7;en
361744;QHBaPa1849;19635;19623;4;\N;37 052 660 840;37 052 660 841;www.barbacan.lt;\N;\N;\N;\N;\N;1;Quality Hotel Barbacan Palace;Bokšto Str. 19/Šv. Kazimiero Str. 12;en
361745;ECA;19676;19675;4;\N;37 163 403 434;37 163 480 444;http://www.groupeuropa.com/hotels_europa_city_ru/hotel_liepaja_amrita/about_liepaja_hotel/;\N;\N;liepaja@europacity.lv;56.514448;21.014563;1;Europa City Amrita;Rigas 7/9;en
361746;BP;175675;19675;0;\N;+371 640 240 33;+371 640 240 35;http://www.birinupils.lv;\N;\N;hotel@birinupils.lv;57.515362;24.713412;1;Birinu Pils;Bīriņu Pils, Bīriņi, Limbažu nov.;en
361747;HS;168129;19675;4;\N;+ 371 6 797 48 48;+ 371 6 797 48 47;www.hotelsegevold.lv;\N;\N;hotel@hotelsegevold.lv;57.143045;24.858029;1;Segevold;Mālpils iela 4b;en
361748;SH;168129;19675;3;\N;37 167 973 157;37 167 972 263;www.hotelsigulda.lv;\N;\N;hotelsigulda@latnet.lv;57.155054;24.852165;1;Sigulda Hotel;Pils iela 6;en
361749;PS;168129;19675;3;\N;37 167 709 625;37 167 709 626;www.hotelpils.lv;\N;\N;info@hotelpils.lv;56.950686;24.101826;1;Pils Sigulda;Pils iela 4b Sigulda;en
361750;SHE;168129;19675;3;\N;37 167 973 009;37 167 973 880;http://www.hotelezeri.lv/ezeri/;\N;\N;hotelezeri@latnet.lv;\N;\N;1;Spa Hotel Ezeri;“Ezeri”, Siguldas pagasts, Siguldas novads;en
361751;MH;207299;19675;3;\N;3 717 147 070;3 717 146 066;http://www.medzabaki.lv/;\N;\N;hotel@medzabaki.lv;57.185256;24.347221;1;Medzаbaki Hotel;Medzābaki-2, Lilaste, Carnikavas pag., Rīgas raj.;en
361753;HD;175682;19675;3;\N;+371 6 36 22719;+371 6 36 28675;http://www.dzintarjura.lv/;\N;\N;dzintarjura@gmail.com;57.395003;21.592630;1;Dzintarjura Hotel;Ganibu 26;en
361754;SHoGrRo1508;167248;7754;4;\N;3 726 667 000;\N;www.grandrose.ee;\N;\N;info@grandrose.ee;58.253868;22.487628;1;SPA Hotel Grand Rose;Tallinna Str. 15;en
361755;trghgy;167248;7754;4;\N;+372 45 27 147;+372 45 22 101;http://www.saaremaaspahotels.eu/ru/Spa-Hotell-Meri;\N;\N;sales@saaremaaspahotels.eu;58.247440;22.472895;1;Spa Hotel Meri;Pargi Str. 16;en
361757;митр;167248;7754;3;\N;3 724 524 700;3 724 524 702;www.arensburg.ee;\N;\N;arensburg@arensburg.eu;\N;\N;1;Arensburg Boutique Hotel & SPA;Lossi Str. 15;en
361758;HV;175682;19675;3;\N;+371 6 36 68880;+371 6 36 65054;http://www.hotelvilnis.lv/;\N;\N;hotelvilnis@gmail.com;57.389085;21.562573;1;Vilnis;Talsu 5;en
361759;ScNe1902;19635;19623;4;\N;37052681910;\N;www.scandic-hotels.com;\N;\N;neringa@scandichotels.com;\N;\N;1;Scandic Neringa;Gedimino Ave. 23;en
361760;JBH;175682;19675;3;\N;+371 636 22 524;+371 636 22 523;www.hoteljurasbrize.lv;\N;\N;info@hoteljurasbrize.lv;57.388799;21.544607;1;Juras Brize Hotel;Vasarnicu str. 34;en
361761;вагл;167250;7754;3;\N;+372 76 65 500;+372 76 65 501;www.pyhajarve.com;\N;\N;pjpk@pjpk.ee;58.050665;26.483481;1;Puhajarve Spa;Pühajärve;en
361762;dyfki;167250;7754;3;\N;+372 76 65 500;+372 76 65 501;www.pyhajarve.com;\N;\N;pjpk@pjpk.ee;58.050574;26.483395;1;Puhajarve Spa;Pühajärve;en
361763;dryip;167250;7754;3;\N;+ 372 76 69600;+372 76 69601;www.bernhard.ee;\N;\N;hotell@bernhard.ee;58.045165;26.478549;1;Bernhard Spa Hotel;Kolga tee 22a;en
361764;sdtfeyk;167250;7754;3;\N;+372 76 61 500;+372 76 61 601;www.karupesa.ee;\N;\N;karupesa@karupesa.ee;58.054397;26.504942;1;Karupesa Hotell;Tehvandi Str. 1A;en
361765;dhcjy;7755;7754;5;\N;+372 44 73 888;+372 44 73 887;www.ammende.ee;\N;\N;\N;58.437096;24.493103;1;Ammende villa;Mere Str. 7;en
361766;xfdhdj;7755;7754;3;\N;3 724 478 911;3 724 478 905;http://pergohotels.ee;\N;\N;hotparnu@pergohotels.ee;58.384914;24.506675;1;Parnu Hotel;Rüütli Str. 44;en
361767;hotpal;125476;19623;5;\N;37 046 041 414;37 046 041 415;\N;\N;\N;info@palangahotel.lt;55.913468;21.055415;1;Palanga;Birutes street 60;en
361768;PVet1354;125476;19623;4;\N;37 046 053 032;+370 460 57231, 51021;http://www.palangosvetra.lt/;\N;\N;hotel@palangosvetra.lt;55.912217;21.058199;1;Palangos Vetra;St. Daukanto 35 / St. S. Dariaus ir S. Girėno 17;en
361769;dtrid;7755;7754;3;\N;+372 44 32 950;+372 44 32 918;http://www.scandichotels.com/Scandic-Eesti/Scandic-Ranna;\N;\N;rannahotell@scandichotels.com;58.373503;24.502387;1;Scandic rannahotel;Ranna Str. 5;en
361770;ые8шбш;7755;7754;3;\N;3 724 431 450;3 724 443 415;www.bristolhotel.ee;\N;\N;info@bristolhotel.ee;58.385004;24.504057;1;Bristol Hotel;Rüütli Str. 45,;en
361771;(+371);207297;19675;3;\N;(+371) 63007707;(+371) 63007710;http://www.zemgale.info/;\N;\N;viesnica@zemgale.info;56.661034;23.742625;1;Zemgale Hotel;Skautu iela 2, Jelgava, Rīgas iela 11;en
361772;HL;207298;19675;3;\N;-22455;\N;http://www.hotellatgale.lv;\N;\N;info@hotellatgale.lv;56.505507;27.330995;1;Latgale Hotel;Atbrīvošanas aleja 98, Rēzekne;en
361773;tyNMb;168129;19675;4;\N;+ 371 6 797 48 48;+ 371 6 797 48 47;www.hotelsegevold.lv;\N;\N;hotel@hotelsegevold.lv;57.143074;24.858024;1;Segevold Sigulda;Mālpils iela 4b;en
361774;RTuiO;168129;19675;3;\N;-21855;\N;www.hotellatgale.lv;\N;\N;\N;56.505517;27.330991;1;Hotel Latgale;Atbrīvošanas aleja 98, Rēzekne;en
361775;HD;187892;19675;3;\N;3 715 453 009;3 715 453 010;http://www.hoteldinaburg.lv;\N;\N;info@hoteldinaburg.lv;55.876690;26.544721;1;Dinaburg Hotel;Dobeles Street 39;en
361776;PJk;187892;19675;4;\N;37 165 404 900;37 165 420 932;http://www.hotellatgola.lv/rus/parmums_ru.html;\N;\N;reception@hoteldaugavpils.lv;55.871866;26.517158;1;Park Hotel Latgola;Gimnazijas 46, Daugavpils;en
361777;LH;187892;19675;3;\N;37 165 404 900;37 165 420 932;http://www.hotellatgola.lv;\N;\N;reception@hoteldaugavpils.lv;55.872014;26.516345;1;Latgola Hotel;Gimnazijas 46;en
361778;VM;207304;19675;4;\N;37 164 474 800;37 164 474 801;www.baltapils.lv;\N;\N;baltapils@baltapils.lv;57.162029;26.759174;1;Vecgulbenes muiza;Brivibas street 18;en
361779;dyti7;7761;7754;5;\N;+372 699 77 00;+372 699 77 77;http://www.schloesslehotel.com;\N;\N;sch@schlossle-hotels.com;59.438696;24.748181;1;Tallinn Schlossle Hotel;Pühavaimu Str. 13/15;en
361780;лпкшзхю;7761;7754;5;\N;+372 624 00 00;+372 624 00 01;www.swissotel.com/tallinn;\N;\N;tallinn@swissotel.com;59.433055;24.761056;1;Swissotel Tallinn;Tornimäe Str. 3;en
361781;илощзъ;7761;7754;4;\N;3 726 032 600;3 726 032 601;www.ylemistehotel.ee;\N;\N;sales@ylemistehotel.ee;59.420024;24.796976;1;Ulemiste Hotel;Lennujaama tee Str.  2;en
361782;HJN;207300;19675;3;\N;+371 33 23456;+371 33 23785;http://www.jananams.lv/lv/par_mums;\N;\N;jananams@inbox.lv;56.968452;21.962392;1;Jаna Nams Hotel;36 Liepaja street;en
361783;shru;7761;7754;4;\N;+372 682 3 000;+372 682 3 000;http://www.radissonblu.ru/hotel-tallinn;\N;\N;info.tallinn@Radissonsas.com;59.433896;24.758095;1;Tallinn Radisson Blu Hotel;Rävala Str. 3;en
361784;fhfkp;7761;7754;4;\N;3 726 699 777;3 726 699 787;www.baronshotels.ee;\N;\N;reservations@baronshotels.ee;59.436075;24.746379;1;Barons Hotel;Suur-Karja Str. 7 / Väike-Karja Str. 2;en
361785;HK;207300;19675;3;\N;37 163 322 430;37 163 323 671;http://www.hotelkolonna.com/public/29374.html;\N;\N;reservationkuldiga@kolonna.com;56.969127;21.959778;1;Kolonna Hotel Kuldiga;Pilsetas laukums 6;en
361786;ryj98;7761;7754;4;\N;+372 6 407 300;+372 6 407 299;www.scandichotels.com;\N;\N;palace@scandichotels.com;59.433099;24.745070;1;Scandic Hotel Palace;Vabaduse Väljak Str. 3;en
361787;OIKl;207300;19675;3;\N;37 163 350 588;37 163 350 599;http://www.hotel-metropole.lv/?lang=ru;\N;\N;\N;56.968521;21.970991;1;Metrapole Hotel;Baznicas 11, Kuldiga;en
361788;RTG;175682;19675;0;\N;(+371) 26795690;\N;http://www.viss.lv/ru/?p=116839;\N;\N;\N;56.980911;21.354675;1;Sili;Sīļi, Jūrkalnes pagasts, Ventspils novads;en
361789;Zxc;19678;19675;0;\N;+(371)26122679;\N;www.villaanna.lv;\N;\N;mail@villaanna.lv;57.062577;23.304936;1;Villa Anna;Tukuma rajons, Engures pagasts;en
361790;Yni;125477;19675;0;\N;37 129 132 765;37 163 143 130;www.hotelarkadia.lv;\N;\N;mail@hotelarkadia.lv;57.062904;23.304877;1;Arkadia Hotel SPA;Engures pagasts,Tukuma rajons;en
361791;HM;175682;19675;3;\N;37 163 350 588;37 163 350 599;http://www.hotel-metropole.lv/?lang=ru;\N;\N;reservations@hotel-metropole.lv;56.968511;21.970981;1;Metropole;Baznicas 11;en
361792;KLp;19678;19675;5;\N;37 167 093 333;37 167 322 600;http://www.radissonblu.ru/ridzenehotel-riga;\N;\N;info.ridzene.riga@radissonblu.com;56.953614;24.112378;1;Radisson Blu Hotel Ridzene;Reimersa 1;en
361793;VA;125477;19675;0;\N;37126122679;\N;http://www.villaanna.lv;\N;\N;mail@villaanna.lv;57.062580;23.304941;1;Villa Anna;Tukuma rajons Engures pagasts Apsuciems Airites;en
361794;ASP;125477;19675;3;\N;37 163 143 130;37 163 143 130;http://hotelarkadia.lv;\N;\N;mail@hotelarkadia.lv;57.062590;23.304940;1;Arkadia Hotel SPA;Engures pagasts, Tukuma rajons;en
361795;duyto;7761;7754;4;\N;+372  680 6604;+372  680 6631;http://www.bern.ee/ru;\N;\N;bern@tallinnhotels.ee;59.438280;24.751616;1;Bern Hotel;Aia Str. 10;en
361796;чгзву5;7761;7754;4;\N;3 726 977 500;3 726 977 501;www.merchantshousehotel.com;\N;\N;sales@merchantshousehotel.com;59.437158;24.743932;1;Merchants House Hotel;Dunkri Str. 4/6;en
361797;fytip;7761;7754;4;\N;3 726 870 815;3 726 870 801;www.laulasmaa.ee;\N;\N;booking@laulasmaa.ee;59.389388;24.238358;1;Laulasmaa Resort;Puhkekodu Str. 4;en
361798;HJS;125477;19675;4;\N;37 167 784 415;\N;www.hoteljurmala.lv;\N;\N;booking@hoteljurmala.com;56.973352;23.803027;1;Hotel Jurmala SPA;Jomas iela 47/49;en
361799;ЫНЕЩД;7761;7754;3;\N;3 726 051 999;3 726 051 998;www.ecoland.ee;\N;\N;ecoland@ecoland.ee;59.488705;24.871348;1;Ecoland Hotel;Randvere tee Str. 115;en
361800;shyo;7761;7754;3;\N;+372 626 20 01;+372 631 33 33;www.maestrohotel.ee;\N;\N;maestro@maestrohotel.ee;59.435794;24.746314;1;Old Town Maestro;Suur-Karja Str. 10;en
361801;djuto;7761;7754;3;\N;3 726 398 600;3 726 398 821;http://hotels.tallink.com/ru/;\N;\N;reservation@topspa.ee;59.464784;24.823197;1;Pirita Top Spa;Regati Str. 1;en
361802;HAS;125477;19675;4;\N;+ 371 67 751297;+371 67 146 601;http://www.amberhotel.lv;\N;\N;info@amberhotel.lv;56.981849;23.835202;1;Hotel Amber Sea;68 Dzintaru Avenue;en
361803;di49l;7761;7754;3;\N;+372 6 406 700;+372 6 464 306;www.taanilinna.ee;\N;\N;info@taanilinna.ee;59.438107;24.750048;1;Taanilinna Hotel;Uus Str. 6;en
361804;BBA;125477;19675;5;\N;3 717 771 400;3 717 771 410;www.balticbeach.lv;\N;\N;info@balticbeach.lv;56.975395;23.797644;1;Baltic Beach Apartments;Juras iela 23/25,Majori;en
361805;vov24;125476;19623;0;\N;37 046 048 811;\N;\N;\N;\N;\N;\N;\N;1;Voveraite;\N;en
361806;Sdc;19678;19675;5;\N;37 167 061 111;\N;www.radissonsas.com;\N;\N;\N;56.944894;24.093425;1;Radisson SAS Daugava Hotel;24 Kugu Street;en
361807;senoji24;125476;19623;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;1;Senoji Palanga;\N;en
361808;raze24;125476;19623;3;\N;\N;\N;\N;\N;\N;\N;55.914718;21.065366;1;Raze;Vytauto 74;en
361809;Tauras24;125476;19623;3;\N;\N;\N;\N;\N;\N;\N;55.921495;21.068633;1;Tauras;Vytauto 116;en
361810;Xcv;19678;19675;5;\N;37 167 214 555;37 167 214 777;www.royalsquare.lv;\N;\N;\N;56.948355;24.107939;1;Royalsquare Hotel;3a Kalku street;en
361811;Vandenis24;125476;19623;3;\N;37 046 053 530;37 046 053 584;http://www.vandenis.lt;\N;\N;info@vandenis.lt;55.914092;21.056811;1;Vandenis;Birutes al. 47;en
361812;fg;19678;19675;5;\N;+371 6 7115522;37 167 559 562;www.neiburgs.com;\N;\N;reservation@neiburgs.com;56.948462;24.105393;1;Neiburgs;Jauniela 25/27;en
361813;BS;125477;19675;3;\N;37 167 752 148;37 167 751 354;http://www.belorusija.lv;\N;\N;\N;56.982138;23.841300;1;Sanatorium „Belorusija”;Bulduru prospekts 4/8;en
361814;HBP;125477;19675;3;\N;37 128 277 452;37 167 275 930;www.baltapuce.lv;\N;\N;hotel@baltapuce.lv;56.975280;23.802606;1;Balta Puce;Jūrmala, Pilsoņu 7/9;en
361815;DH;125477;19675;2;\N;+371 775 15 82;37 167 811 113;http://www.hoteldzintars.lv;\N;\N;info@hoteldzintars.lv;56.975941;23.829466;1;Dzintars Hotel;15 Edinburgas prosp;en
361816;xb;19678;19675;4;\N;37 167 772 222;37 167 772 221;www.revalhotels.com;\N;\N;\N;56.955114;24.117734;1;Radisson Blu Hotel Latvija;Elizabetes 55;en
361817;hjk;19678;19675;4;\N;(+371) 6707 9444‎;+371 6 7079449;http://www.groupeuropa.com/europa_royale/riga_hotel;\N;\N;riga@europaroyale.com;56.950461;24.120103;1;Europa Royale Riga;12 Krišjāņa Barona;en
361818;frt;19678;19675;4;\N;37 167 225 411;37 167 216 140;www.metropole.lv;\N;\N;\N;56.946727;24.114478;1;Metropole;36, Aspazijas boulevard;en
361819;SJB;125477;19675;3;\N;37 167 736 500;37 167 734 834;http://sanatorij.lv/;\N;\N;info@sanatorij.lv;56.971149;23.573127;1;Sanatorium Jantarny Bereg;ул.Звиню 2;en
361820;erBn;19678;19675;4;\N;+371 6 778 5555;37 167 785 554;www.revalhotels.com;\N;\N;\N;56.953617;24.112375;1;Radisson Blu Hotel Elizabete;Elizabetes street 73;en
361821;ey7r69ih;7761;7754;3;\N;(+372) 6 141 300;(+372) 6 141 311;www.grandhotel.ee;\N;\N;oldtown@meritonhotels.com;59.442689;24.748567;1;Meriton Old Town;Lai  Str. 49;en
361822;yuMn;19678;19675;4;\N;(+371) 67224650;(+371) 67359749;www.hotelgardenpalace.lv;\N;\N;info@hotelgardenpalace.lv;56.946513;24.106517;1;Garden Palace Hotel;28 Grēcinieku iela;en
361823;dcvM;19678;19675;3;\N;3 717 359 099;3 717 359 099;www.hotelmontekristo.lv;\N;\N;maris@rixtravel.com;56.946676;24.113110;1;Monte Kristo;Kaleju iela 56;en
361824;SH;125477;19675;3;\N;+371 677 55 311;+371 677 55 322;www.sunsethotel.lv;\N;\N;\N;56.975280;23.802609;1;Sunset Hotel;Pilsoņu iela 7/9;en
361825;tyHk;19678;19675;3;\N;37 167 331 717;37 167 331 718;www.alberthotel.lv;\N;\N;info@alberthotel.lv;56.958804;24.113150;1;Albert Hotel;33 Dzirnavu Street;en
361826;vTiu;19678;19675;3;\N;+371 6 7166000;+371 6 7166001;http://www.dayshotelriga.com/;\N;\N;reception@dayshotelriga.com;56.971599;24.160050;1;Europa City;Brivibas str. 199C;en
361827;uiOP;19678;19675;3;\N;37 167 364 444;37 167 364 988;www.avitar.lv;\N;\N;avitar@apollo.lv;56.967223;24.130641;1;Avitar;127, Kr.Valdemara Str.;en
361828;eymki9;7761;7754;2;\N;3 726 678 700;\N;www.hotels.tallink.com;\N;\N;expresshotel@tallink.ee;59.444097;24.755777;1;Tallink Express Hotel;Sadama Str. 1;en
361829;huJK;19678;19675;3;\N;37167860050;+371 67 892 702;www.okhotel.lv;\N;\N;service@okhotel.lv;56.945507;24.074548;1;OK Hotel;Slokas 12;en
361830;ryGhj;19678;19675;3;\N;+371 7 84 63 40;+371 7 84 63 40;www.hotelenkurs.lv;\N;\N;\N;56.957014;24.137572;1;Romantic;87 Aleksandra Čaka iela;en
361831;afnyti8;207296;7754;3;\N;+372 78 66 000;+372 78 66 001;www.kubija.ee;\N;\N;info@kubija.ee;57.811312;27.004520;1;Kubija Hotel;Männiku Str. 43a;en
361833;geru9;207296;7754;3;\N;+372 799 39 01;+372 796 46 86;\N;\N;\N;info@spavarska.ee;58.003223;27.615280;1;Varska санаторийd;Väike-Rõsna küla Värska vald, Põlva maakond;en
361834;GK;125477;19675;3;\N;37 167 878 906;\N;www.augstceltne.lv;\N;\N;vnkursi@apollo.lv;56.967124;23.767099;1;Guesthouse Kursi;Dubultu prospekts 30;en
361835;SHA;125477;19675;3;\N;37 167 755 970;\N;www.alve.lv;\N;\N;alve@alve.lv;56.974761;23.811433;1;Spa Hotel Alve;Jomas 88a;en
361836;JM;125477;19675;0;\N;+371 27 099 099;+371 63 163 361;www.jurasmols.lv;\N;\N;maxi@jurasmols.lv;56.975398;23.797642;1;Juras Mols;Bigaunciems, Jurmala;en
361837;RBH;125477;19675;0;\N;37 128 374 185;\N;http://www.rigabeachhostel.lv;\N;\N;rbhostel@gmail.com;56.979711;23.828355;1;Riga Beach Hostel;Dzintaru pr.50;en
361838;BHM;125477;19675;0;\N;37 167 761 271;\N;www.hotelmama.lv;\N;\N;info@hotelmama.lv;56.970952;23.801133;1;Boutique Hotel MaMa;Tirgoņu iela 22, Majori;en
361839;dfG;19678;19675;3;\N;37 167 422 395;\N;www.burahotel.lv;\N;\N;\N;56.959142;24.083788;1;Bura Hotel;78 Balasta dambis;en
361840;ALH;125477;19675;0;\N;\N;\N;\N;\N;\N;\N;56.974222;23.805554;1;Aparte Lux Hotel;ул. Яуна 9А,;en
361841;tuhEE;19678;19675;5;\N;+371 708 76 06;37 167 087 606;www.derome.lv;\N;\N;reservation@derome.lv;56.949990;24.111487;1;De Rome Hotel;Kaļķu iela 28;en
361842;yumL;19678;19675;5;\N;+371 677 70 900;+371 677 70 940;www.hotelbergs.lv;\N;\N;hotelbergs@hotelbergs.lv;56.950596;24.122460;1;Bergs;Berga Bazars, 83-85 Elizabetes iela;en
361843;hjyU;19678;19675;5;\N;+371 67 225 514;+371 67 225 514;www.domehotel.lv;\N;\N;info@domehotel.lv;56.949941;24.103559;1;Dome Hotel and SPA;Miesnieku iela 4;en
361844;hjYnm;19678;19675;4;\N;37 167 814 317;37 167 814 317;www.hotelainavas.lv;\N;\N;reservations@ainavas.lv;56.946096;24.107244;1;Ainavas Boutique hotel;23 Peldu iela;en
361845;Rtgh;19678;19675;4;\N;+371 6703 19 00;+371 6703 19 00;www.centrumhotels.com;\N;\N;\N;56.958617;24.105332;1;Monika Hotel;ELIZABETES 21;en
361846;tyGG;19678;19675;4;\N;(371) 7814090;(371) 7503326;www.gutenbergs.eu;\N;\N;hotel@gutenbergs.eu;56.949208;24.103261;1;Gutenbergs;Doma laukums 1;en
361847;Fgvb;19678;19675;4;\N;+371 67 212 404;+371 67 212 406;www.hoteljustus.lv;\N;\N;\N;56.948316;24.105136;1;Justus Hotel;Jauniela 24;en
361848;gjtYU;19678;19675;4;\N;37 167 225 560;37 167 225 561;www.elefanthotel.lv;\N;\N;\N;56.937620;24.048077;1;Elefant Hotel;90 Kalnciema iela;en
361849;Loky;19678;19675;4;\N;37 167 099 760;37 167 099 762;www.hotels.tallink.com;\N;\N;\N;56.949124;24.122608;1;Tallink Hotel Riga;Elizabetes 24;en
361850;dgRT;19678;19675;3;\N;3 717 087 501;37 167 087 515;www.konventa.lv;\N;\N;reservation@konventa.lv;56.948263;24.110452;1;Konventa Seta;Kaleju str. 9/11;en
361851;fghL;19678;19675;3;\N;37 167 840 640;37 167 990 888;http://www.baltvilla.lv/;\N;\N;info@baltvilla.lv;57.021622;24.311969;1;Baltvilla Hotel;Senču prospekts 45, Baltezers, Rīgas rajons;en
361852;VHM;125477;19675;3;\N;37 167 512 692;37 167 512 692;www.valensijam.lv;\N;\N;maksim_33333@yahoo.com;56.972603;23.812243;1;Valensija M;Lienes iela 36/38;en
361853;VJ;125477;19675;3;\N;37 167 771 999;37 167 771 990;http://www.villajoma.lv;\N;\N;info@villajoma.lv;56.974718;23.811782;1;Villa Joma;Jomas Street 90;en
361854;JSH;125477;19675;3;\N;37 167 730 488;37167730489;www.jomasseta.lv;\N;\N;info@jomasseta.lv;56.973388;23.801118;1;Jomas SetaHotel;Smilshu street 11;en
361855;JBH;125477;19675;2;\N;37 167 762 391;37 167 761 538;www.jurasbanga.lv;\N;\N;info@jurasbanga.lv;56.975477;23.800640;1;Juras Banga;Jūras 30, Majori;en
361856;V91;125477;19675;0;\N;3 717 754 746,00;37 167 754 232;www.viktorija91.lv;\N;\N;info@viktorija91.lv;56.982030;23.848936;1;Viktorija 91;Meza 20, Bulduri;en
361857;KRCJ;125477;19675;0;\N;37 167 733 522;37 167 731 889;www.jaunkemeri.lv;\N;\N;sanare@jaunkemeri.lv;56.971057;23.565453;1;Sanare – KRC Jaunkemeri;20 Kolkas Street;en
361858;VH;125476;19623;5;\N;37 046 041 199;37 046 041 195;www.vanagupe.com;\N;\N;hotel@vanagupe.lt;55.940268;21.076421;1;Vanagupe Hotel;Vanagupės str. 31;en
361859;MR;125476;19623;4;\N;37 046 048 581;37 046 048 580;www.vilamamarosa.lt;\N;\N;vila@vilamamarosa.lt;55.920863;21.064239;1;Mama Rosa;Jūratės 28a;en
361860;PH;125476;19623;4;\N;37 046 051 533;+370 46 492726;www.palangosperliukas.lt;\N;\N;info@palangosperliukas.lt;55.934913;21.072281;1;Perliukas  Hotel;Vanagupės g. 13A;en
